NATL2_16791	PMN2A_RS07610	PMN2A_0882	cbiB	cobalamin biosynthesis protein CobD	Adenosylcobinamide-phosphate synthase	
NATL2_16801	PMN2A_RS07615	PMN2A_0883	wcaJ	galactosyl-1-phosphate transferase	Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)	
NATL2_16811	PMN2A_RS07620	PMN2A_0884		glycosyl transferase family 1	Glycosyltransferase	
NATL2_16821	PMN2A_RS07625	PMN2A_0885		NAD(P)H-quinone oxidoreductase NdhF subunit	"NAD(P)H-quinone oxidoreductase NdhF subunit, fragment"	
NATL2_16831	PMN2A_RS07630	PMN2A_0886		high light inducible protein	possible high light inducible protein	
NATL2_16841	PMN2A_RS07635	PMN2A_0887		membrane protein	FIG00941332: hypothetical protein	
NATL2_16851	PMN2A_RS07640	PMN2A_0888		hypothetical protein	FIG00940231: hypothetical protein	
NATL2_16861	PMN2A_RS07645	PMN2A_0889		hypothetical protein	FIG00943114: hypothetical protein	
NATL2_16881	PMN2A_RS07655	PMN2A_0891		hypothetical protein	FIG00940247: hypothetical protein	
NATL2_16891	PMN2A_RS07660	PMN2A_0892	himA	DNA-binding protein	Bacterial histone-like DNA-binding protein	
NATL2_16921	PMN2A_RS07665	PMN2A_0893	glgX	isoamylase	Glycogen debranching enzyme (EC 3.2.1.-)	
NATL2_16931	PMN2A_RS07675	PMN2A_0894	melB	GPH family sugar transporter	FIG019731: Sugar transporter	
NATL2_16941	PMN2A_RS07680	PMN2A_0895		transporter	"Possible transporter, membrane component"	
NATL2_16951	PMN2A_RS07685	PMN2A_0896		hypothetical protein	Uncharacterized membrane protein	
NATL2_16961	PMN2A_RS07690	PMN2A_0897		hypothetical protein	FIG00941330: hypothetical protein	
NATL2_16971	PMN2A_RS07695	PMN2A_0898		glycerol-3-phosphate acyltransferase	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY	
NATL2_16981	PMN2A_RS07700	PMN2A_0899	pyrF	orotidine 5'-phosphate decarboxylase	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	
NATL2_16991	PMN2A_RS07705	PMN2A_0900	tyrS	tyrosine--tRNA ligase	tyrosyl-tRNA synthetase	
NATL2_17001	PMN2A_RS07710	PMN2A_0901		hypothetical protein	FIG020308: hypothetical protein	
NATL2_17011	PMN2A_RS07715	PMN2A_0902		hypothetical protein	Cyanobacteria-specific protein containing UvrC-like endonuclease domain	
NATL2_17031	PMN2A_RS07725	PMN2A_0904		peptide methionine sulfoxide reductase MsrA	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	
NATL2_17041	PMN2A_RS07730	PMN2A_0905	lpxB	lipid-A-disaccharide synthase	Lipid-A-disaccharide synthase (EC 2.4.1.182)	
NATL2_17051	PMN2A_RS07735	PMN2A_0906	lpxA	UDP-N-acetylglucosamine acyltransferase	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	
NATL2_17061	PMN2A_RS07740	PMN2A_0907	fabZ	3-hydroxyacyl-ACP dehydratase	(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase (EC 4.2.1.-)	
NATL2_17071	PMN2A_RS07745	PMN2A_0908	lpxC	UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.-)	
NATL2_17081	PMN2A_RS07750	PMN2A_0909		"import-associated channel, chloroplast protein IAP75"	Outer membrane protein/protective antigen OMA87	
NATL2_17091	PMN2A_RS07755	PMN2A_0910	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	
NATL2_17101	PMN2A_RS07760	PMN2A_0911	purD	phosphoribosylamine--glycine ligase	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	
NATL2_17111	PMN2A_RS07765	PMN2A_0912	nblS	histidine kinase	Phytochrome-like protein; two-component sensor histidine kinase	
NATL2_17121	PMN2A_RS07770	PMN2A_0913	kaiC	circadian clock protein KaiC	Circadian clock protein KaiC	
NATL2_17131	PMN2A_RS07775	PMN2A_0914	kaiB	circadian clock protein KaiB	Circadian oscillation regulator KaiB	
NATL2_17141	PMN2A_RS07780	PMN2A_0915	rplU	50S ribosomal protein L21	LSU ribosomal protein L21p	
NATL2_17151	PMN2A_RS07785	PMN2A_0916	rpmA	50S ribosomal protein L27	LSU ribosomal protein L27p	
NATL2_17161	PMN2A_RS07790	PMN2A_0917		SAM-dependent methyltransferase	SAM-dependent methyltransferase (EC 2.1.1.-)	
NATL2_17171	PMN2A_RS07795	PMN2A_0918	truB	tRNA pseudouridine synthase B	tRNA pseudouridine synthase B (EC 4.2.1.70)	
NATL2_17181	PMN2A_RS07800	PMN2A_0919	spoIID	sporulation protein	possible sporulation protein SpoIID	
NATL2_17191	PMN2A_RS07805	PMN2A_0920	elaC	ribonuclease Z	Ribonuclease Z (EC 3.1.26.11)	
NATL2_17201	PMN2A_RS07810	PMN2A_0921		hypothetical protein	"Putative lumenal protein, contains 8 pentapeptide repeats, sll0577 homolog"	
NATL2_17211	PMN2A_RS07815	PMN2A_0922		hypothetical protein	hypothetical protein	
NATL2_17221	PMN2A_RS07820	PMN2A_0923		hypothetical protein	FIG00941256: hypothetical protein	
NATL2_17231	PMN2A_RS07825	PMN2A_0924		ferredoxin	soluble [2Fe-2S] ferredoxin	
NATL2_17241	PMN2A_RS07830	PMN2A_0925	prmA	50S ribosomal protein L11 methyltransferase	Ribosomal protein L11 methyltransferase (EC 2.1.1.-)	
NATL2_17251	PMN2A_RS07835	PMN2A_0926	serA	3-phosphoglycerate dehydrogenase	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	
NATL2_17261	PMN2A_RS07840	PMN2A_0927		hypothetical protein	FIG00940224: hypothetical protein	
NATL2_17271	PMN2A_RS07845	PMN2A_0928		tRNA synthetase RNA-binding protein	"FIG001583: hypothetical protein, contains S4-like RNA binding domain"	
NATL2_17281		PMN2A_2153			hypothetical protein	
NATL2_17291	PMN2A_RS07855	PMN2A_0929	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	
NATL2_17301	PMN2A_RS07860	PMN2A_0930		MATH domain-containing protein	Possible MATH domain	
NATL2_17311	PMN2A_RS07865	PMN2A_0931		hypothetical protein	FIG00944343: hypothetical protein	
NATL2_17321	PMN2A_RS07870	PMN2A_0932		hypothetical protein	FIG00943031: hypothetical protein	
NATL2_17331	PMN2A_RS07875	PMN2A_0933		hypothetical protein	FIG00943697: hypothetical protein	
NATL2_17341	PMN2A_RS07880	PMN2A_0934		diguanylate cyclase	Circadian input kinase A	
NATL2_17351	PMN2A_RS07885	PMN2A_0935		hypothetical protein	hypothetical protein	
NATL2_17361	PMN2A_RS07890	PMN2A_0936		hypothetical protein	FIG00941284: hypothetical protein	
NATL2_17371	PMN2A_RS07895	PMN2A_0937		redox protein	Predicted redox protein	
NATL2_17391	PMN2A_RS07900	PMN2A_0938		hypothetical protein	FIG00941458: hypothetical protein	
NATL2_17401					FIG00942811: hypothetical protein	
	PMN2A_RS07905			hypothetical protein	hypothetical protein	
NATL2_17411	PMN2A_RS07910	PMN2A_0940		high light inducible protein	FIG00941248: hypothetical protein	
NATL2_17421	PMN2A_RS07915	PMN2A_2155		high light inducible protein	hypothetical protein	
NATL2_17431	PMN2A_RS07920	PMN2A_0941		high light inducible protein	High light inducible protein hli11	
NATL2_17451	PMN2A_RS07925	PMN2A_0942		hypothetical protein	FIG00941394: hypothetical protein	
NATL2_17471	PMN2A_RS07935	PMN2A_0944		hemagglutinin	possible Hemagglutinin-neuraminidase	
NATL2_17481	PMN2A_RS07940	PMN2A_0945		hypothetical protein	FIG00941696: hypothetical protein	
NATL2_17491	PMN2A_RS07945	PMN2A_0946		high light inducible protein	FIG00940767: hypothetical protein	
NATL2_17501	PMN2A_RS07950	PMN2A_2157		hypothetical protein	FIG00941457: hypothetical protein	
	PMN2A_RS07955			hypothetical protein	FIG00943806: hypothetical protein	
NATL2_17521	PMN2A_RS07960	PMN2A_0947		membrane protein	FIG00942407: hypothetical protein	
NATL2_17531		PMN2A_2159			hypothetical protein	
NATL2_17541	PMN2A_RS07965	PMN2A_0948		hypothetical protein	FIG00943867: hypothetical protein	
NATL2_17551	PMN2A_RS07970	PMN2A_2160		hypothetical protein	FIG00944748: hypothetical protein	
NATL2_17571	PMN2A_RS07975	PMN2A_0950		ABC transporter	COG0488: ATPase components of ABC transporters with duplicated ATPase domains	
NATL2_17581	PMN2A_RS07980	PMN2A_0951		hypothetical protein	FIG00944496: hypothetical protein	
NATL2_17601	PMN2A_RS07990	PMN2A_2162		hypothetical protein	FIG00943665: hypothetical protein	
	PMN2A_RS07995			hypothetical protein	hypothetical protein	
NATL2_17611	PMN2A_RS08000	PMN2A_0953		hypothetical protein	hypothetical protein	
NATL2_17621	PMN2A_RS08005	PMN2A_0954		hypothetical protein	Methyltransferase type 11	
NATL2_17631	PMN2A_RS08010	PMN2A_0955		hypothetical protein	Translation elongation factor P	
NATL2_17661	PMN2A_RS08020	PMN2A_0957		hypothetical protein	hypothetical protein	
NATL2_17681	PMN2A_RS08030	PMN2A_0958		hypothetical protein	hypothetical protein	
NATL2_17691		PMN2A_2165			hypothetical protein	
NATL2_17701	PMN2A_RS08035	PMN2A_0959		cupin	Predicted enzyme of the cupin superfamily	
NATL2_17711	PMN2A_RS08040	PMN2A_0960		hypothetical protein	Protein of unknown function DUF55	
NATL2_17721	PMN2A_RS08045	PMN2A_0961		hypothetical protein	FIG00940582: hypothetical protein	
NATL2_17731	PMN2A_RS08050	PMN2A_0962		hypothetical protein	FIG00940322: hypothetical protein	
NATL2_17741	PMN2A_RS08055	PMN2A_0963		DNA-directed RNA polymerase subunit omega	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	
NATL2_17751	PMN2A_RS08060	PMN2A_0964		molecular chaperone DnaK	Chaperone protein DnaK	
NATL2_17761		PMN2A_2166			hypothetical protein	
NATL2_17771	PMN2A_RS08065	PMN2A_0966	gpmI	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)"	
NATL2_17781	PMN2A_RS08070	PMN2A_0967	secG	preprotein translocase subunit SecG	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	
NATL2_17791	PMN2A_RS08075	PMN2A_0968	groEL	molecular chaperone GroEL	Heat shock protein 60 family chaperone GroEL	
NATL2_17801	PMN2A_RS08080	PMN2A_0969	groES	molecular chaperone GroES	Heat shock protein 60 family co-chaperone GroES	
NATL2_17811	PMN2A_RS08085	PMN2A_0970	atpD	ATP synthase subunit beta	ATP synthase beta chain (EC 3.6.3.14)	
NATL2_17821	PMN2A_RS08090	PMN2A_0971	atpC	ATP synthase epsilon chain	ATP synthase epsilon chain (EC 3.6.3.14)	
NATL2_17841	PMN2A_RS08100	PMN2A_0973	pepP	proline aminopeptidase P II	Xaa-Pro aminopeptidase (EC 3.4.11.9)	
NATL2_17851	PMN2A_RS08105	PMN2A_0974		SBC domain-containing protein	Membrane associated SBC domains	
NATL2_17861	PMN2A_RS08110	PMN2A_0975		GTP-binding protein	Membrane associated GTPase	Synpcc7942_1153; increased
NATL2_17871	PMN2A_RS08115	PMN2A_0976	nadD	nicotinic acid mononucleotide adenylyltransferase	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) ## bacterial NadD family	
NATL2_17881	PMN2A_RS08120	PMN2A_0977	nadE	NAD synthetase	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain of NAD synthetase	
NATL2_17891	PMN2A_RS08125	PMN2A_0978		hypothetical protein	FIG00940726: hypothetical protein	
NATL2_17901	PMN2A_RS08130	PMN2A_0979		hypothetical protein	FIG00940396: hypothetical protein	
NATL2_17911	PMN2A_RS08135	PMN2A_0980	atpG	ATP synthase subunit gamma	ATP synthase gamma chain (EC 3.6.3.14)	
NATL2_17921	PMN2A_RS08140	PMN2A_0981	atpA	ATP synthase subunit alpha	ATP synthase alpha chain (EC 3.6.3.14)	
NATL2_17931	PMN2A_RS08145	PMN2A_0982	atpH	ATP synthase subunit delta	ATP synthase delta chain (EC 3.6.3.14)	
NATL2_17941	PMN2A_RS08150	PMN2A_0983	atpF	ATP synthase subunit b	ATP synthase B chain (EC 3.6.3.14)	
NATL2_17951	PMN2A_RS08155	PMN2A_0984		ATP synthase subunit b'	ATP synthase B' chain (EC 3.6.3.14)	
NATL2_17961	PMN2A_RS08160	PMN2A_0985	atpE	ATP synthase subunit c	ATP synthase C chain (EC 3.6.3.14)	
NATL2_17971	PMN2A_RS08165	PMN2A_0986	atpB	ATP synthase subunit a	ATP synthase A chain (EC 3.6.3.14)	
NATL2_17981	PMN2A_RS08170	PMN2A_0987		membrane protein	FIG048548: ATP synthase protein I2	
NATL2_17991	PMN2A_RS08175	PMN2A_0988	ftsW	cell division protein FtsW	Cell division protein FtsW	
NATL2_18001	PMN2A_RS08180	PMN2A_0989	ccdA	cytochrome C biogenesis protein	Cytochrome c-type biogenesis protein CcdA (DsbD analog)	
NATL2_18011	PMN2A_RS08185	PMN2A_0990	resB	cytochrome C biogenesis protein CcsB	Cytochrome c-type biogenesis protein Ccs1/ResB	
NATL2_18021	PMN2A_RS08190	PMN2A_0991		7-cyano-7-deazaguanine reductase	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.-)	
NATL2_18031	PMN2A_RS08195	PMN2A_0992		hypothetical protein	FIG00940849: hypothetical protein	
NATL2_18041	PMN2A_RS08200	PMN2A_0993	glnB	nitrogen regulatory protein P-II	Nitrogen regulatory protein P-II	
NATL2_18051	PMN2A_RS08205	PMN2A_0994		hemolysin	RNA binding methyltransferase FtsJ like	
NATL2_18061	PMN2A_RS08210	PMN2A_0995		hypothetical protein	FIG00942655: hypothetical protein	Synpcc7942_0316; increased
NATL2_18071	PMN2A_RS08215	PMN2A_0996	purB	adenylosuccinate lyase	Adenylosuccinate lyase (EC 4.3.2.2)	
NATL2_18091	PMN2A_RS08225	PMN2A_0998		DEAD/DEAH box helicase	putative DNA helicase	
NATL2_18101	PMN2A_RS08230	PMN2A_0999	bioF	8-amino-7-oxononanoate synthase	8-amino-7-oxononanoate synthase (EC 2.3.1.47)	
NATL2_18111	PMN2A_RS08235	PMN2A_1000		alpha/beta hydrolase	Biotin synthesis protein bioK	
NATL2_18131	PMN2A_RS08245	PMN2A_1002	bioD	dithiobiotin synthetase	Dethiobiotin synthetase (EC 6.3.3.3)	
NATL2_18141	PMN2A_RS08250	PMN2A_1003	bioA	adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	
NATL2_18151	PMN2A_RS08255	PMN2A_1004		molecular chaperone DnaJ	DnaJ-like protein	
NATL2_18161	PMN2A_RS08260	PMN2A_1005	gidB	ribosomal RNA small subunit methyltransferase G	"rRNA small subunit methyltransferase, glucose inhibited division protein GidB"	Synpcc7942_0267; increased
NATL2_18171	PMN2A_RS08265	PMN2A_1006		aldo/keto reductase	Aldo/keto reductase family	
NATL2_18181	PMN2A_RS08270	PMN2A_1007	fer	ferredoxin	Ferredoxin	
NATL2_18191	PMN2A_RS08275	PMN2A_1008		hypothetical protein	FIG00941423: hypothetical protein	
NATL2_18201	PMN2A_RS08280	PMN2A_1009		hypothetical protein	FIG00941684: hypothetical protein	
NATL2_18211	PMN2A_RS08285	PMN2A_1010		hypothetical protein	FOG: HEAT repeat	
NATL2_18221		PMN2A_2167			FIG00942095: hypothetical protein	
NATL2_18231	PMN2A_RS08290	PMN2A_1011	putP	sodium:proline symporter	"sodium-solute symporter, putative"	
NATL2_18241	PMN2A_RS08295	PMN2A_1012		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)	
NATL2_18251	PMN2A_RS08300	PMN2A_1013	hli3	high light inducible protein	High light inducible protein hli2	
NATL2_18261	PMN2A_RS08305	PMN2A_1014	rpoC2	DNA-directed RNA polymerase subunit beta'	DNA-directed RNA polymerase delta (= beta'') subunit (EC 2.7.7.6)	
NATL2_18271	PMN2A_RS08310	PMN2A_1015	rpoC1	DNA-directed RNA polymerase subunit gamma	DNA-directed RNA polymerase gamma subunit (EC 2.7.7.6)	
NATL2_18281	PMN2A_RS08315	PMN2A_1016	rpoB	DNA-directed RNA polymerase subunit beta	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	
NATL2_18291	PMN2A_RS08320	PMN2A_1017	tatD	deoxyribonuclease	Putative deoxyribonuclease YcfH	
NATL2_18301	PMN2A_RS08325	PMN2A_1018	rpsT	30S ribosomal protein S20	SSU ribosomal protein S20p	
NATL2_18311	PMN2A_RS08330	PMN2A_1019	hisD	histidinol dehydrogenase	Histidinol dehydrogenase (EC 1.1.1.23)	
NATL2_18321	PMN2A_RS08335	PMN2A_1020	rpi	ribose-5-phosphate isomerase A	Ribose 5-phosphate isomerase A (EC 5.3.1.6)	
NATL2_18331	PMN2A_RS08340	PMN2A_1021		serine protease	"Serine proteases, trypsin family:Chymotrypsin serine protease..."	
NATL2_18341	PMN2A_RS08345	PMN2A_1022		ribosome maturation factor RimP	FIG000325: clustered with transcription termination protein NusA	
NATL2_18351	PMN2A_RS08350	PMN2A_1023	nusA	transcription termination factor NusA	Transcription termination protein NusA	
NATL2_18361	PMN2A_RS08355	PMN2A_1024		DNA-binding protein	COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination	
NATL2_18371	PMN2A_RS08360	PMN2A_1025	infB	translation initiation factor IF-2	Translation initiation factor 2	
NATL2_18381	PMN2A_RS08365	PMN2A_1026		membrane protein	FIG00940540: hypothetical protein	
NATL2_18391	PMN2A_RS08375	PMN2A_1027	folE	GTP cyclohydrolase	GTP cyclohydrolase I (EC 3.5.4.16) type 1	
NATL2_18401	PMN2A_RS08380	PMN2A_1028		hypothetical protein	hypothetical protein	
NATL2_18411	PMN2A_RS08385	PMN2A_1029		hypothetical protein	protein family PM-24	
NATL2_18421	PMN2A_RS08390	PMN2A_1030		hypothetical protein	FIG00942898: hypothetical protein	
NATL2_18431	PMN2A_RS08395	PMN2A_1031		hypothetical protein	protein family PM-12	
NATL2_18441	PMN2A_RS08400	PMN2A_1032	znuB	manganese ABC transporter	"Zinc ABC transporter, inner membrane permease protein ZnuB"	
NATL2_18451	PMN2A_RS08405	PMN2A_1033	zur	Fur family transcriptional regulator	Zinc uptake regulation protein ZUR	
NATL2_18461	PMN2A_RS08410	PMN2A_1034	znuC	ABC transporter ATP-binding protein	"Zinc ABC transporter, ATP-binding protein ZnuC"	
NATL2_18471	PMN2A_RS08415	PMN2A_1035	znuA	metal ABC transporter substrate-binding protein	"Zinc ABC transporter, periplasmic-binding protein ZnuA"	
NATL2_18481	PMN2A_RS08420	PMN2A_1036		hypothetical protein	predicted protein	
NATL2_18491	PMN2A_RS08425	PMN2A_1037		cobalamin biosynthesis protein CobW	"Putative metal chaperone, involved in Zn homeostasis, GTPase of COG0523 family"	
NATL2_18501	PMN2A_RS08430	PMN2A_1038		hypothetical protein	High-affnity carbon uptake protein Hat/HatR	
NATL2_18511		PMN2A_2168			hypothetical protein	
NATL2_18521	PMN2A_RS08435	PMN2A_1039		dioxygenase	Possible Trypsin	
	PMN2A_RS08440	PMN2A_1040		hypothetical protein	FIG00941935: hypothetical protein	
NATL2_18541	PMN2A_RS08450	PMN2A_1042		hemagglutinin	possible Hemagglutinin-neuraminidase	
NATL2_18561	PMN2A_RS08455	PMN2A_1044	urtE	urea ABC transporter ATP-binding protein	"Urea ABC transporter, ATPase protein UrtE"	
NATL2_18571	PMN2A_RS08460	PMN2A_1045	urtD	urea ABC transporter ATP-binding protein	"Urea ABC transporter, ATPase protein UrtD"	
NATL2_18581	PMN2A_RS08465	PMN2A_1046	urtC	urea ABC transporter permease	"Urea ABC transporter, permease protein UrtC"	
NATL2_18591	PMN2A_RS08470	PMN2A_1047	urtB	branched-chain amino acid ABC transporter	"Urea ABC transporter, permease protein UrtB"	
NATL2_18601	PMN2A_RS08475	PMN2A_1048		ABC transporter substrate-binding protein	"Urea ABC transporter, substrate binding protein UrtA"	
NATL2_18611	PMN2A_RS08480	PMN2A_1049	ureG	urease accessory protein UreG	Urease accessory protein UreG	
NATL2_18621	PMN2A_RS08485	PMN2A_1050	ureF	urease accessory protein UreF	Urease accessory protein UreF	
NATL2_18641	PMN2A_RS08495	PMN2A_1052	ureD	urease accessory protein UreD	Urease accessory protein UreD	
NATL2_18651	PMN2A_RS08500	PMN2A_1053	ureA	urease subunit gamma	Urease gamma subunit (EC 3.5.1.5)	
NATL2_18661	PMN2A_RS08505	PMN2A_1054	ureB	urease subunit beta	Urease beta subunit (EC 3.5.1.5)	
NATL2_18671	PMN2A_RS08510	PMN2A_1055	ureC	urease subunit alpha	Urease alpha subunit (EC 3.5.1.5)	
NATL2_18681	PMN2A_RS08515	PMN2A_1056		hypothetical protein	FIG00943500: hypothetical protein	
NATL2_18701	PMN2A_RS08520	PMN2A_2171		hypothetical protein	hypothetical protein	
NATL2_18711	PMN2A_RS08525	PMN2A_1057		porin	Possible porin precursor	
NATL2_18721		PMN2A_2172			FIG00943404: hypothetical protein	
NATL2_18731		PMN2A_2173			FIG00943795: hypothetical protein	
NATL2_18741	PMN2A_RS08530	PMN2A_1058		hypothetical protein	hypothetical protein	
NATL2_18751	PMN2A_RS08535	PMN2A_1059	rbpD	RNA-binding protein	RNA-binding region RNP-1 (RNA recognition motif)	
NATL2_18761		PMN2A_1060	rpsU		SSU ribosomal protein S21p	
NATL2_18801	PMN2A_RS08550	PMN2A_1063		radical SAM protein	"SAM radical protein, elongator protein"	
NATL2_18821	PMN2A_RS08560	PMN2A_1065		ATP-dependent Clp protease ClpS	ATP-dependent Clp protease adaptor protein ClpS	
NATL2_18841	PMN2A_RS08570	PMN2A_1067	rne	ribonuclease E	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-) @ Ribonuclease E (EC 3.1.26.12)	
NATL2_18851	PMN2A_RS08575	PMN2A_1068	rnhB	ribonuclease HII	Ribonuclease HII (EC 3.1.26.4)	
NATL2_18861	PMN2A_RS08580	PMN2A_1069		hypothetical protein	"Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)"	
NATL2_18871	PMN2A_RS08585	PMN2A_1070	pheA	chorismate mutase	Prephenate dehydratase (EC 4.2.1.51)	
NATL2_18881	PMN2A_RS08590	PMN2A_1071		delta(24)-sterol C-methyltransferase	"2-methyl-6-phytyl-1,4-benzoquinone methyltransferase / 2-methyl-6-solanyl-1,4-benzoquinone methyltransferase"	
NATL2_18891	PMN2A_RS08595	PMN2A_1072		ATP-dependent protease	"Uncharacterized protein, similar to the N-terminal domain of Lon protease"	
NATL2_18901	PMN2A_RS08600	PMN2A_1073	rpsJ	30S ribosomal protein S10	SSU ribosomal protein S10p (S20e)	
NATL2_18911	PMN2A_RS08605	PMN2A_1074	tufA	elongation factor Tu	Translation elongation factor Tu	
NATL2_18921	PMN2A_RS08610	PMN2A_1075	fusA	elongation factor G	Translation elongation factor G	Synpcc7942_2082; increased
NATL2_18931	PMN2A_RS08615	PMN2A_1076	rpsG	30S ribosomal protein S7	SSU ribosomal protein S7p (S5e)	
NATL2_18941	PMN2A_RS08620	PMN2A_1077	rpsL	30S ribosomal protein S12	SSU ribosomal protein S12p (S23e)	
NATL2_18951	PMN2A_RS08625	PMN2A_1078	gltB	glutamate synthase	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	
NATL2_18961	PMN2A_RS08630	PMN2A_1079		hypothetical protein	Uncharacterized YCII family conserved protein	
NATL2_18971	PMN2A_RS08635	PMN2A_1080		lipoyl synthase	Lipoate synthase	
NATL2_18981	PMN2A_RS08640	PMN2A_1081	cobJ	precorrin-3 methylase	Cobalamin biosynthesis protein CbiG / Cobalt-precorrin-3b C17-methyltransferase	
NATL2_18991	PMN2A_RS08645	PMN2A_1082	psaA	photosystem I P700 chlorophyll a apoprotein A1	photosystem I P700 chlorophyll a apoprotein subunit Ia (PsaA)	
NATL2_19001	PMN2A_RS08650	PMN2A_1083	psaB	photosystem I P700 chlorophyll a apoprotein A2	photosystem I P700 chlorophyll a apoprotein subunit Ib (PsaB)	
NATL2_19011	PMN2A_RS08655	PMN2A_1084	psaL	phosphorylase / photosystem I reaction center protein subunit XI; Provisional	photosystem I subunit XI (PsaL)	
NATL2_19021	PMN2A_RS08660	PMN2A_1085	psaI	photosystem I reaction center subunit VIII	photosystem I subunit VIII (PsaI)	
NATL2_19031	PMN2A_RS08665	PMN2A_1086		hypothetical protein	possible Annexin	
NATL2_19041	PMN2A_RS08670	PMN2A_1087		glycosyl transferase	Glycosyltransferase	
NATL2_19051	PMN2A_RS08675	PMN2A_1088		hydrolase	FIG00940570: hypothetical protein	
NATL2_19071		PMN2A_2175			hypothetical protein	
NATL2_19081	PMN2A_RS08685	PMN2A_1090		hypothetical protein	FIG00944079: hypothetical protein	
NATL2_19091	PMN2A_RS08690	PMN2A_1091		hypothetical protein	TolA protein	
NATL2_19101		PMN2A_1092			Translation elongation factor P	
NATL2_19121	PMN2A_RS08700	PMN2A_2177		hypothetical protein	hypothetical protein	
NATL2_19131	PMN2A_RS08705	PMN2A_1093		hypothetical protein	Translation elongation factor P	
NATL2_19141		PMN2A_1094			Translation elongation factor P	
NATL2_19151	PMN2A_RS08715	PMN2A_1095		hypothetical protein	hypothetical protein	
NATL2_19181	PMN2A_RS08730	PMN2A_1096		hypothetical protein	hypothetical protein	
NATL2_19191	PMN2A_RS08735	PMN2A_1097		hypothetical protein	FIG00942755: hypothetical protein	
NATL2_19201	PMN2A_RS08750	PMN2A_1098	alr	alanine racemase	Alanine racemase (EC 5.1.1.1)	
NATL2_19211	PMN2A_RS08755	PMN2A_1099	mcrA	HNH endonuclease	HNH endonuclease family protein	
NATL2_19221	PMN2A_RS08760	PMN2A_1100	prfA	peptide chain release factor 1	Peptide chain release factor 1	
NATL2_19231	PMN2A_RS08765	PMN2A_1101	rpmE	50S ribosomal protein L31	LSU ribosomal protein L31p	
NATL2_19251	PMN2A_RS08775	PMN2A_1103	rplM	50S ribosomal protein L13	LSU ribosomal protein L13p (L13Ae)	
NATL2_19261	PMN2A_RS08780	PMN2A_1104	truA	tRNA pseudouridine synthase A	tRNA pseudouridine synthase A (EC 4.2.1.70)	
NATL2_19271	PMN2A_RS08785	PMN2A_1105	rplQ	50S ribosomal protein L17	LSU ribosomal protein L17p	
NATL2_19281	PMN2A_RS08790	PMN2A_1106	rpoA	DNA-directed RNA polymerase subunit alpha	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	
NATL2_19301	PMN2A_RS08800	PMN2A_1108	rpsM	30S ribosomal protein S13	SSU ribosomal protein S13p (S18e)	
NATL2_19311	PMN2A_RS08805	PMN2A_1110	adk	adenylate kinase	Adenylate kinase (EC 2.7.4.3)	
NATL2_19321	PMN2A_RS08810	PMN2A_1111	secY	preprotein translocase subunit SecY	Preprotein translocase secY subunit (TC 3.A.5.1.1)	
NATL2_19331	PMN2A_RS08815	PMN2A_1112	rplO	50S ribosomal protein L15	LSU ribosomal protein L15p (L27Ae)	
NATL2_19341	PMN2A_RS08820	PMN2A_1113	rpsE	30S ribosomal protein S5	SSU ribosomal protein S5p (S2e)	
